Region,Gene,TF,region_chr,region_start,region_end,locus_id,n_active_celltypes,tf_stability
chr6:33057195-33057696,HLA-DMA,ATF5,6.0,33057195.0,33057696.0,AD_locus_7,31,intermediate
chr6:33061941-33062442,HLA-DMB,ATF5,6.0,33061941.0,33062442.0,AD_locus_7,42,intermediate
chr6:33020132-33020633,HLA-DMB,ATF5,6.0,33020132.0,33020633.0,AD_locus_7,1,intermediate
chr6:32690151-32690652,HLA-DOB,BACH2,6.0,32690151.0,32690652.0,AD_locus_7,20,destabilizer
chr6:32741142-32741643,PSMB8,BATF,6.0,32741142.0,32741643.0,AD_locus_7,37,stabilizer
chr6:32640195-32640696,HLA-DRB5,BATF3,6.0,32640195.0,32640696.0,AD_locus_7,1,intermediate
chr6:32600892-32601393,HLA-DRB5,BATF3,6.0,32600892.0,32601393.0,AD_locus_7,8,intermediate
chr6:32397130-32397631,HLA-DRB5,BATF3,6.0,32397130.0,32397631.0,AD_locus_7,10,intermediate
chr6:32640195-32640696,HLA-DQB2,BATF3,6.0,32640195.0,32640696.0,AD_locus_7,1,intermediate
chr6:32745579-32746080,HLA-DQA1,BCL11A,6.0,32745579.0,32746080.0,AD_locus_7,16,intermediate
chr6:32600892-32601393,HLA-DQA1,BCL11A,6.0,32600892.0,32601393.0,AD_locus_7,8,intermediate
chr6:32638721-32639222,HLA-DQA1,BCL11A,6.0,32638721.0,32639222.0,AD_locus_7,1,intermediate
chr6:32655156-32655657,HLA-DQA1,BCL11A,6.0,32655156.0,32655657.0,AD_locus_7,12,intermediate
chr6:32746301-32746802,HLA-DQA1,BCL11A,6.0,32746301.0,32746802.0,AD_locus_7,6,intermediate
chr6:32642636-32643137,HLA-DQA1,BCL11A,6.0,32642636.0,32643137.0,AD_locus_7,19,intermediate
chr6:32640195-32640696,HLA-DQA1,BCL11A,6.0,32640195.0,32640696.0,AD_locus_7,1,intermediate
chr6:32741142-32741643,HLA-DQA1,BCL11A,6.0,32741142.0,32741643.0,AD_locus_7,37,intermediate
chr6:32698377-32698878,HLA-DQA1,BCL11A,6.0,32698377.0,32698878.0,AD_locus_7,6,intermediate
chr6:32517969-32518470,HLA-DQA1,BCL11A,6.0,32517969.0,32518470.0,AD_locus_7,15,intermediate
chr6:32629355-32629856,HLA-DQA1,BCL11A,6.0,32629355.0,32629856.0,AD_locus_7,1,intermediate
chr6:32713223-32713724,HLA-DQA1,BCL11A,6.0,32713223.0,32713724.0,AD_locus_7,11,intermediate
chr6:33114423-33114924,HLA-DPA1,BCL11A,6.0,33114423.0,33114924.0,AD_locus_7,23,intermediate
chr6:33029816-33030317,HLA-DPA1,BCL11A,6.0,33029816.0,33030317.0,AD_locus_7,43,intermediate
chr6:33057195-33057696,HLA-DPA1,BCL11A,6.0,33057195.0,33057696.0,AD_locus_7,31,intermediate
chr6:32963822-32964323,HLA-DPA1,BCL11A,6.0,32963822.0,32964323.0,AD_locus_7,1,intermediate
chr6:33093824-33094325,HLA-DPA1,BCL11A,6.0,33093824.0,33094325.0,AD_locus_7,11,intermediate
chr6:33049928-33050429,HLA-DPA1,BCL11A,6.0,33049928.0,33050429.0,AD_locus_7,23,intermediate
chr6:32226984-32227485,NOTCH4,BCL11A,6.0,32226984.0,32227485.0,AD_locus_7,14,intermediate
chr6:32214042-32214543,NOTCH4,BCL11A,6.0,32214042.0,32214543.0,AD_locus_7,13,intermediate
chr6:32186961-32187462,NOTCH4,BCL11A,6.0,32186961.0,32187462.0,AD_locus_7,4,intermediate
chr6:32655156-32655657,HLA-DQA2,BCL11A,6.0,32655156.0,32655657.0,AD_locus_7,12,intermediate
chr6:32640195-32640696,HLA-DQA2,BCL11A,6.0,32640195.0,32640696.0,AD_locus_7,1,intermediate
chr6:32600892-32601393,HLA-DQA2,BCL11A,6.0,32600892.0,32601393.0,AD_locus_7,8,intermediate
chr6:32741142-32741643,HLA-DQA2,BCL11A,6.0,32741142.0,32741643.0,AD_locus_7,37,intermediate
chr6:32698377-32698878,HLA-DQA2,BCL11A,6.0,32698377.0,32698878.0,AD_locus_7,6,intermediate
chr6:32746301-32746802,HLA-DQA2,BCL11A,6.0,32746301.0,32746802.0,AD_locus_7,6,intermediate
chr6:32629355-32629856,HLA-DQA2,BCL11A,6.0,32629355.0,32629856.0,AD_locus_7,1,intermediate
chr6:32642636-32643137,HLA-DQA2,BCL11A,6.0,32642636.0,32643137.0,AD_locus_7,19,intermediate
chr6:32638721-32639222,HLA-DQA2,BCL11A,6.0,32638721.0,32639222.0,AD_locus_7,1,intermediate
chr6:32634029-32634530,HLA-DQA2,BCL11A,6.0,32634029.0,32634530.0,AD_locus_7,10,intermediate
chr6:32741142-32741643,HLA-DOB,BCL11A,6.0,32741142.0,32741643.0,AD_locus_7,37,intermediate
chr6:32746301-32746802,HLA-DOB,BCL11A,6.0,32746301.0,32746802.0,AD_locus_7,6,intermediate
chr6:32797238-32797739,HLA-DOB,BCL11A,6.0,32797238.0,32797739.0,AD_locus_7,53,intermediate
chr6:32794460-32794961,HLA-DMB,BCL11A,6.0,32794460.0,32794961.0,AD_locus_7,25,intermediate
chr6:33029816-33030317,HLA-DMB,BCL11A,6.0,33029816.0,33030317.0,AD_locus_7,43,intermediate
chr6:33017883-33018384,HLA-DMB,BCL11A,6.0,33017883.0,33018384.0,AD_locus_7,6,intermediate
chr6:32936171-32936672,HLA-DMB,BCL11A,6.0,32936171.0,32936672.0,AD_locus_7,9,intermediate
chr6:32797238-32797739,HLA-DMB,BCL11A,6.0,32797238.0,32797739.0,AD_locus_7,53,intermediate
chr6:33049928-33050429,HLA-DMB,BCL11A,6.0,33049928.0,33050429.0,AD_locus_7,23,intermediate
chr6:32517969-32518470,HLA-DRA,BCL11A,6.0,32517969.0,32518470.0,AD_locus_7,15,intermediate
chr6:32473696-32474197,HLA-DRA,BCL11A,6.0,32473696.0,32474197.0,AD_locus_7,54,intermediate
chr6:32397130-32397631,HLA-DRA,BCL11A,6.0,32397130.0,32397631.0,AD_locus_7,10,intermediate
chr6:32525933-32526434,HLA-DRA,BCL11A,6.0,32525933.0,32526434.0,AD_locus_7,2,intermediate
chr6:32531008-32531509,HLA-DRA,BCL11A,6.0,32531008.0,32531509.0,AD_locus_7,4,intermediate
chr6:32327045-32327546,HLA-DRA,BCL11A,6.0,32327045.0,32327546.0,AD_locus_7,22,intermediate
chr6:32387526-32388027,HLA-DRA,BCL11A,6.0,32387526.0,32388027.0,AD_locus_7,1,intermediate
chr6:32443269-32443770,HLA-DRA,BCL11A,6.0,32443269.0,32443770.0,AD_locus_7,2,intermediate
chr6:32642636-32643137,HLA-DRB5,BCL11A,6.0,32642636.0,32643137.0,AD_locus_7,19,intermediate
chr6:32387526-32388027,HLA-DRB5,BCL11A,6.0,32387526.0,32388027.0,AD_locus_7,1,intermediate
chr6:32638721-32639222,HLA-DRB5,BCL11A,6.0,32638721.0,32639222.0,AD_locus_7,1,intermediate
chr6:32629355-32629856,HLA-DRB5,BCL11A,6.0,32629355.0,32629856.0,AD_locus_7,1,intermediate
chr6:32745579-32746080,HLA-DQB1,BCL11A,6.0,32745579.0,32746080.0,AD_locus_7,16,intermediate
chr6:32629355-32629856,HLA-DQB1,BCL11A,6.0,32629355.0,32629856.0,AD_locus_7,1,intermediate
chr6:32640195-32640696,HLA-DQB1,BCL11A,6.0,32640195.0,32640696.0,AD_locus_7,1,intermediate
chr6:32741142-32741643,HLA-DQB1,BCL11A,6.0,32741142.0,32741643.0,AD_locus_7,37,intermediate
chr6:32642636-32643137,HLA-DQB1,BCL11A,6.0,32642636.0,32643137.0,AD_locus_7,19,intermediate
chr6:32698377-32698878,HLA-DQB1,BCL11A,6.0,32698377.0,32698878.0,AD_locus_7,6,intermediate
chr6:32600892-32601393,HLA-DQB1,BCL11A,6.0,32600892.0,32601393.0,AD_locus_7,8,intermediate
chr6:32638721-32639222,HLA-DQB1,BCL11A,6.0,32638721.0,32639222.0,AD_locus_7,1,intermediate
chr6:32629355-32629856,HLA-DQB2,BCL11A,6.0,32629355.0,32629856.0,AD_locus_7,1,intermediate
chr6:32746301-32746802,HLA-DQB2,BCL11A,6.0,32746301.0,32746802.0,AD_locus_7,6,intermediate
chr6:32741142-32741643,HLA-DQB2,BCL11A,6.0,32741142.0,32741643.0,AD_locus_7,37,intermediate
chr6:32642636-32643137,HLA-DQB2,BCL11A,6.0,32642636.0,32643137.0,AD_locus_7,19,intermediate
chr6:32745579-32746080,HLA-DQB2,BCL11A,6.0,32745579.0,32746080.0,AD_locus_7,16,intermediate
chr6:32655156-32655657,HLA-DQB2,BCL11A,6.0,32655156.0,32655657.0,AD_locus_7,12,intermediate
chr6:32698377-32698878,HLA-DQB2,BCL11A,6.0,32698377.0,32698878.0,AD_locus_7,6,intermediate
chr6:32634029-32634530,HLA-DQB2,BCL11A,6.0,32634029.0,32634530.0,AD_locus_7,10,intermediate
chr6:33029816-33030317,HLA-DMA,BCL11A,6.0,33029816.0,33030317.0,AD_locus_7,43,intermediate
chr6:33093824-33094325,HLA-DMA,BCL11A,6.0,33093824.0,33094325.0,AD_locus_7,11,intermediate
chr6:32936171-32936672,HLA-DMA,BCL11A,6.0,32936171.0,32936672.0,AD_locus_7,9,intermediate
chr6:33093824-33094325,HLA-DOA,BCL11A,6.0,33093824.0,33094325.0,AD_locus_7,11,intermediate
chr6:33029816-33030317,HLA-DOA,BCL11A,6.0,33029816.0,33030317.0,AD_locus_7,43,intermediate
chr6:33008713-33009214,HLA-DOA,BCL11A,6.0,33008713.0,33009214.0,AD_locus_7,28,intermediate
chr6:33057195-33057696,HLA-DOA,BCL11A,6.0,33057195.0,33057696.0,AD_locus_7,31,intermediate
chr6:33029816-33030317,HLA-DPB1,BCL11A,6.0,33029816.0,33030317.0,AD_locus_7,43,intermediate
chr6:33093824-33094325,HLA-DPB1,BCL11A,6.0,33093824.0,33094325.0,AD_locus_7,11,intermediate
chr6:32936171-32936672,HLA-DPB1,BCL11A,6.0,32936171.0,32936672.0,AD_locus_7,9,intermediate
chr6:33057195-33057696,HLA-DPB1,BCL11A,6.0,33057195.0,33057696.0,AD_locus_7,31,intermediate
chr6:32698377-32698878,HLA-DRB1,BCL11A,6.0,32698377.0,32698878.0,AD_locus_7,6,intermediate
chr6:32713223-32713724,HLA-DRB1,BCL11A,6.0,32713223.0,32713724.0,AD_locus_7,11,intermediate
chr6:32638721-32639222,HLA-DRB1,BCL11A,6.0,32638721.0,32639222.0,AD_locus_7,1,intermediate
chr6:32640195-32640696,HLA-DRB1,BCL11A,6.0,32640195.0,32640696.0,AD_locus_7,1,intermediate
chr6:32600892-32601393,HLA-DRB1,BCL11A,6.0,32600892.0,32601393.0,AD_locus_7,8,intermediate
chr6:32629355-32629856,HLA-DRB1,BCL11A,6.0,32629355.0,32629856.0,AD_locus_7,1,intermediate
chr6:32642636-32643137,HLA-DRB1,BCL11A,6.0,32642636.0,32643137.0,AD_locus_7,19,intermediate
chr6:33071990-33072491,HLA-DPB1,BHLHE40,6.0,33071990.0,33072491.0,AD_locus_7,1,intermediate
chr6:32442392-32442893,HLA-DRA,BHLHE40,6.0,32442392.0,32442893.0,AD_locus_7,1,intermediate
chr6:32945313-32945814,BRD2,BPTF,6.0,32945313.0,32945814.0,AD_locus_7,41,intermediate
chr6:33081881-33082382,BRD2,BPTF,6.0,33081881.0,33082382.0,AD_locus_7,1,intermediate
chr6:32151002-32151503,TNXB,BPTF,6.0,32151002.0,32151503.0,AD_locus_7,2,intermediate
chr6:32690151-32690652,HLA-DQB1,CEBPD,6.0,32690151.0,32690652.0,AD_locus_7,20,intermediate
chr6:32821332-32821833,PSMB8,CEBPG,6.0,32821332.0,32821833.0,AD_locus_7,5,not_in_TOPPLE
chr6:32816847-32817348,PSMB8,CEBPG,6.0,32816847.0,32817348.0,AD_locus_7,55,not_in_TOPPLE
chr6:32945313-32945814,PSMB8,CEBPG,6.0,32945313.0,32945814.0,AD_locus_7,41,not_in_TOPPLE
chr6:32945313-32945814,TAP2,CREB1,6.0,32945313.0,32945814.0,AD_locus_7,41,intermediate
chr6:32941394-32941895,TAP1,CREB3,6.0,32941394.0,32941895.0,AD_locus_7,61,not_in_TOPPLE
chr6:32271346-32271847,PBX2,CUX1,6.0,32271346.0,32271847.0,AD_locus_7,47,intermediate
chr6:32685557-32686058,TAP2,DRAP1,6.0,32685557.0,32686058.0,AD_locus_7,62,not_in_TOPPLE
chr6:32763370-32763871,PSMB8,DRAP1,6.0,32763370.0,32763871.0,AD_locus_7,49,not_in_TOPPLE
chr6:32763370-32763871,TAP1,DRAP1,6.0,32763370.0,32763871.0,AD_locus_7,49,not_in_TOPPLE
chr6:32989326-32989827,TAP1,DRAP1,6.0,32989326.0,32989827.0,AD_locus_7,1,not_in_TOPPLE
chr6:33057195-33057696,SLC39A7,DRAP1,6.0,33057195.0,33057696.0,AD_locus_7,31,not_in_TOPPLE
chr6:32185584-32186085,RNF5,DRAP1,6.0,32185584.0,32186085.0,AD_locus_7,40,not_in_TOPPLE
chr6:33082649-33083150,SLC39A7,E2F4,6.0,33082649.0,33083150.0,AD_locus_7,50,not_in_TOPPLE
chr6:33080104-33080605,SLC39A7,E2F4,6.0,33080104.0,33080605.0,AD_locus_7,1,not_in_TOPPLE
chr6:32244870-32245371,ATF6B,E2F4,6.0,32244870.0,32245371.0,AD_locus_7,52,not_in_TOPPLE
chr6:32226984-32227485,ATF6B,E2F4,6.0,32226984.0,32227485.0,AD_locus_7,14,not_in_TOPPLE
chr6:32234847-32235348,PBX2,E2F4,6.0,32234847.0,32235348.0,AD_locus_7,26,not_in_TOPPLE
chr6:32151002-32151503,PBX2,E2F4,6.0,32151002.0,32151503.0,AD_locus_7,2,not_in_TOPPLE
chr6:32226984-32227485,PBX2,E2F4,6.0,32226984.0,32227485.0,AD_locus_7,14,not_in_TOPPLE
chr6:32226984-32227485,AGPAT1,E2F4,6.0,32226984.0,32227485.0,AD_locus_7,14,not_in_TOPPLE
chr6:32197325-32197826,FKBPL,E2F4,6.0,32197325.0,32197826.0,AD_locus_7,9,not_in_TOPPLE
chr6:32987751-32988252,PSMB9,E2F4,6.0,32987751.0,32988252.0,AD_locus_7,10,not_in_TOPPLE
chr6:32945313-32945814,PSMB9,E2F4,6.0,32945313.0,32945814.0,AD_locus_7,41,not_in_TOPPLE
chr6:32785796-32786297,PSMB9,E2F4,6.0,32785796.0,32786297.0,AD_locus_7,51,not_in_TOPPLE
chr6:32718802-32719303,PSMB9,E2F4,6.0,32718802.0,32719303.0,AD_locus_7,18,not_in_TOPPLE
chr6:32816847-32817348,HLA-DOB,EBF1,6.0,32816847.0,32817348.0,AD_locus_7,55,destabilizer
chr6:32689497-32689998,HLA-DOB,EBF1,6.0,32689497.0,32689998.0,AD_locus_7,4,destabilizer
chr6:32815909-32816410,HLA-DOB,EBF1,6.0,32815909.0,32816410.0,AD_locus_7,24,destabilizer
chr6:32815909-32816410,HLA-DMB,EBF1,6.0,32815909.0,32816410.0,AD_locus_7,24,destabilizer
chr6:32935282-32935783,HLA-DOA,EBF1,6.0,32935282.0,32935783.0,AD_locus_7,1,destabilizer
chr6:33081881-33082382,HLA-DPB1,EHF,6.0,33081881.0,33082382.0,AD_locus_7,1,destabilizer
chr6:33080971-33081472,HLA-DPB1,EHF,6.0,33080971.0,33081472.0,AD_locus_7,5,destabilizer
chr6:33020132-33020633,HLA-DPB1,EHF,6.0,33020132.0,33020633.0,AD_locus_7,1,destabilizer
chr6:32929939-32930440,HLA-DPB1,EHF,6.0,32929939.0,32930440.0,AD_locus_7,5,destabilizer
chr6:33029816-33030317,BRD2,ELF1,6.0,33029816.0,33030317.0,AD_locus_7,43,intermediate
chr6:33020132-33020633,BRD2,ELF1,6.0,33020132.0,33020633.0,AD_locus_7,1,intermediate
chr6:33057195-33057696,BRD2,ELF1,6.0,33057195.0,33057696.0,AD_locus_7,31,intermediate
chr6:33049275-33049776,BRD2,ELF1,6.0,33049275.0,33049776.0,AD_locus_7,12,intermediate
chr6:33009390-33009891,BRD2,ELF1,6.0,33009390.0,33009891.0,AD_locus_7,60,intermediate
chr6:33073455-33073956,BRD2,ELF1,6.0,33073455.0,33073956.0,AD_locus_7,62,intermediate
chr6:32861006-32861507,BRD2,ELF1,6.0,32861006.0,32861507.0,AD_locus_7,3,intermediate
chr6:32746301-32746802,TAP2,ELF1,6.0,32746301.0,32746802.0,AD_locus_7,6,intermediate
chr6:32689497-32689998,TAP2,ELF1,6.0,32689497.0,32689998.0,AD_locus_7,4,intermediate
chr6:32941394-32941895,TAP2,ELF1,6.0,32941394.0,32941895.0,AD_locus_7,61,intermediate
chr6:32226984-32227485,GPSM3,ELF1,6.0,32226984.0,32227485.0,AD_locus_7,14,intermediate
chr6:32252586-32253087,GPSM3,ELF1,6.0,32252586.0,32253087.0,AD_locus_7,11,intermediate
chr6:32151002-32151503,GPSM3,ELF1,6.0,32151002.0,32151503.0,AD_locus_7,2,intermediate
chr6:32271346-32271847,GPSM3,ELF1,6.0,32271346.0,32271847.0,AD_locus_7,47,intermediate
chr6:32858399-32858900,PSMB9,ELF4,6.0,32858399.0,32858900.0,AD_locus_7,1,not_in_TOPPLE
chr6:32713223-32713724,PSMB9,ELF4,6.0,32713223.0,32713724.0,AD_locus_7,11,not_in_TOPPLE
chr6:32929939-32930440,PSMB9,ELF4,6.0,32929939.0,32930440.0,AD_locus_7,5,not_in_TOPPLE
chr6:32915764-32916265,PSMB9,ELF4,6.0,32915764.0,32916265.0,AD_locus_7,5,not_in_TOPPLE
chr6:32929939-32930440,PSMB8,ELF4,6.0,32929939.0,32930440.0,AD_locus_7,5,not_in_TOPPLE
chr6:32277888-32278389,GPSM3,ETS1,6.0,32277888.0,32278389.0,AD_locus_7,4,stabilizer
chr6:32763960-32764461,PSMB9,FLI1,6.0,32763960.0,32764461.0,AD_locus_7,3,not_in_TOPPLE
chr6:32729229-32729730,PSMB9,FLI1,6.0,32729229.0,32729730.0,AD_locus_7,9,not_in_TOPPLE
chr6:32793798-32794299,PSMB9,FLI1,6.0,32793798.0,32794299.0,AD_locus_7,2,not_in_TOPPLE
chr6:32807048-32807549,TAP1,FLI1,6.0,32807048.0,32807549.0,AD_locus_7,10,not_in_TOPPLE
chr6:32843806-32844307,TAP1,FLI1,6.0,32843806.0,32844307.0,AD_locus_7,62,not_in_TOPPLE
chr6:32271346-32271847,ATF6B,FLI1,6.0,32271346.0,32271847.0,AD_locus_7,47,not_in_TOPPLE
chr6:32224674-32225175,ATF6B,FLI1,6.0,32224674.0,32225175.0,AD_locus_7,13,not_in_TOPPLE
chr6:32214042-32214543,ATF6B,FLI1,6.0,32214042.0,32214543.0,AD_locus_7,13,not_in_TOPPLE
chr6:32186961-32187462,ATF6B,FLI1,6.0,32186961.0,32187462.0,AD_locus_7,4,not_in_TOPPLE
chr6:32807048-32807549,PSMB8,FLI1,6.0,32807048.0,32807549.0,AD_locus_7,10,not_in_TOPPLE
chr6:32214042-32214543,FKBPL,FLI1,6.0,32214042.0,32214543.0,AD_locus_7,13,not_in_TOPPLE
chr6:32815909-32816410,HLA-DMA,HMGA1,6.0,32815909.0,32816410.0,AD_locus_7,24,stabilizer
chr6:32327045-32327546,PBX2,HSF2,6.0,32327045.0,32327546.0,AD_locus_7,22,not_in_TOPPLE
chr6:32186961-32187462,PBX2,HSF2,6.0,32186961.0,32187462.0,AD_locus_7,4,not_in_TOPPLE
chr6:32763370-32763871,TAP2,IKZF1,6.0,32763370.0,32763871.0,AD_locus_7,49,intermediate
chr6:32148587-32149088,GPSM3,IKZF1,6.0,32148587.0,32149088.0,AD_locus_7,61,intermediate
chr6:32774356-32774857,PSMB9,IRF1,6.0,32774356.0,32774857.0,AD_locus_7,16,intermediate
chr6:33114972-33115473,SLC39A7,IRF1,6.0,33114972.0,33115473.0,AD_locus_7,12,intermediate
chr6:32277888-32278389,ATF6B,IRF1,6.0,32277888.0,32278389.0,AD_locus_7,4,intermediate
chr6:32816847-32817348,TAP2,IRF2,6.0,32816847.0,32817348.0,AD_locus_7,55,not_in_TOPPLE
chr6:32271346-32271847,AGER,IRF3,6.0,32271346.0,32271847.0,AD_locus_7,47,not_in_TOPPLE
chr6:32815909-32816410,HLA-DQA2,IRF5,6.0,32815909.0,32816410.0,AD_locus_7,24,intermediate
chr6:32858399-32858900,HLA-DQA2,IRF5,6.0,32858399.0,32858900.0,AD_locus_7,1,intermediate
chr6:33081881-33082382,HLA-DMA,IRF5,6.0,33081881.0,33082382.0,AD_locus_7,1,intermediate
chr6:32935282-32935783,HLA-DMA,IRF5,6.0,32935282.0,32935783.0,AD_locus_7,1,intermediate
chr6:32491680-32492181,HLA-DRA,IRF5,6.0,32491680.0,32492181.0,AD_locus_7,19,intermediate
chr6:32226984-32227485,RNF5,IRF7,6.0,32226984.0,32227485.0,AD_locus_7,14,intermediate
chr6:32729229-32729730,HLA-DQA1,IRF8,6.0,32729229.0,32729730.0,AD_locus_7,9,destabilizer
chr6:32331649-32332150,HLA-DRA,IRF8,6.0,32331649.0,32332150.0,AD_locus_7,1,destabilizer
chr6:33088865-33089366,HLA-DMB,IRF8,6.0,33088865.0,33089366.0,AD_locus_7,3,destabilizer
chr6:32793798-32794299,HLA-DQB2,IRF8,6.0,32793798.0,32794299.0,AD_locus_7,2,destabilizer
chr6:32815909-32816410,HLA-DQB2,IRF8,6.0,32815909.0,32816410.0,AD_locus_7,24,destabilizer
chr6:32141816-32142317,NOTCH4,IRF8,6.0,32141816.0,32142317.0,AD_locus_7,1,destabilizer
chr6:32226380-32226881,NOTCH4,IRF8,6.0,32226380.0,32226881.0,AD_locus_7,9,destabilizer
chr6:32221483-32221984,NOTCH4,IRF8,6.0,32221483.0,32221984.0,AD_locus_7,4,destabilizer
chr6:32331649-32332150,NOTCH4,IRF8,6.0,32331649.0,32332150.0,AD_locus_7,1,destabilizer
chr6:32382715-32383216,HLA-DRB5,IRF8,6.0,32382715.0,32383216.0,AD_locus_7,12,destabilizer
chr6:32815909-32816410,HLA-DQB1,IRF8,6.0,32815909.0,32816410.0,AD_locus_7,24,destabilizer
chr6:32916571-32917072,HLA-DOB,IRF8,6.0,32916571.0,32917072.0,AD_locus_7,4,destabilizer
chr6:33094386-33094887,HLA-DOA,IRF8,6.0,33094386.0,33094887.0,AD_locus_7,3,destabilizer
chr6:33088865-33089366,HLA-DOA,IRF8,6.0,33088865.0,33089366.0,AD_locus_7,3,destabilizer
chr6:33081881-33082382,HLA-DOA,IRF8,6.0,33081881.0,33082382.0,AD_locus_7,1,destabilizer
chr6:33080971-33081472,HLA-DMB,KLF10,6.0,33080971.0,33081472.0,AD_locus_7,5,intermediate
chr6:33080971-33081472,HLA-DMA,KLF10,6.0,33080971.0,33081472.0,AD_locus_7,5,intermediate
chr6:32690151-32690652,HLA-DRB1,KLF10,6.0,32690151.0,32690652.0,AD_locus_7,20,intermediate
chr6:32658199-32658700,HLA-DRB1,KLF10,6.0,32658199.0,32658700.0,AD_locus_7,22,intermediate
chr6:32586219-32586720,HLA-DRA,KLF10,6.0,32586219.0,32586720.0,AD_locus_7,2,intermediate
chr6:32154516-32155017,PPT2,KLF13,6.0,32154516.0,32155017.0,AD_locus_7,60,not_in_TOPPLE
chr6:32234847-32235348,PPT2,KLF13,6.0,32234847.0,32235348.0,AD_locus_7,26,not_in_TOPPLE
chr6:32196225-32196726,PPT2,KLF13,6.0,32196225.0,32196726.0,AD_locus_7,53,not_in_TOPPLE
chr6:32151002-32151503,PPT2,KLF13,6.0,32151002.0,32151503.0,AD_locus_7,2,not_in_TOPPLE
chr6:32153820-32154321,PPT2,KLF13,6.0,32153820.0,32154321.0,AD_locus_7,60,not_in_TOPPLE
chr6:32153261-32153762,PPT2,KLF13,6.0,32153261.0,32153762.0,AD_locus_7,42,not_in_TOPPLE
chr6:32868132-32868633,TAP1,KLF13,6.0,32868132.0,32868633.0,AD_locus_7,58,not_in_TOPPLE
chr6:32984688-32985189,TAP2,KLF13,6.0,32984688.0,32985189.0,AD_locus_7,59,not_in_TOPPLE
chr6:32868132-32868633,TAP2,KLF13,6.0,32868132.0,32868633.0,AD_locus_7,58,not_in_TOPPLE
chr6:32153820-32154321,RNF5,KLF13,6.0,32153820.0,32154321.0,AD_locus_7,60,not_in_TOPPLE
chr6:32154516-32155017,RNF5,KLF13,6.0,32154516.0,32155017.0,AD_locus_7,60,not_in_TOPPLE
chr6:32153261-32153762,RNF5,KLF13,6.0,32153261.0,32153762.0,AD_locus_7,42,not_in_TOPPLE
chr6:32760980-32761481,PSMB8,KLF13,6.0,32760980.0,32761481.0,AD_locus_7,30,not_in_TOPPLE
chr6:32574222-32574723,HLA-DRB5,KLF4,6.0,32574222.0,32574723.0,AD_locus_7,3,intermediate
chr6:32658199-32658700,HLA-DRB5,KLF4,6.0,32658199.0,32658700.0,AD_locus_7,22,intermediate
chr6:33080971-33081472,HLA-DPA1,KLF4,6.0,33080971.0,33081472.0,AD_locus_7,5,intermediate
chr6:32153820-32154321,PRRT1,KLF7,6.0,32153820.0,32154321.0,AD_locus_7,60,intermediate
chr6:32153261-32153762,PRRT1,KLF7,6.0,32153261.0,32153762.0,AD_locus_7,42,intermediate
chr6:32234847-32235348,PRRT1,KLF7,6.0,32234847.0,32235348.0,AD_locus_7,26,intermediate
chr6:32760980-32761481,HLA-DOB,KLF8,6.0,32760980.0,32761481.0,AD_locus_7,30,destabilizer
chr6:33080971-33081472,HLA-DOA,KLF8,6.0,33080971.0,33081472.0,AD_locus_7,5,destabilizer
chr6:32151002-32151503,AGER,LEF1,6.0,32151002.0,32151503.0,AD_locus_7,2,destabilizer
chr6:32151002-32151503,PRRT1,LEF1,6.0,32151002.0,32151503.0,AD_locus_7,2,destabilizer
chr6:33071990-33072491,HLA-DMA,LYL1,6.0,33071990.0,33072491.0,AD_locus_7,1,intermediate
chr6:33113712-33114213,HLA-DMA,LYL1,6.0,33113712.0,33114213.0,AD_locus_7,2,intermediate
chr6:32214042-32214543,PBX2,MAX,6.0,32214042.0,32214543.0,AD_locus_7,13,stabilizer
chr6:32221483-32221984,PBX2,MAX,6.0,32221483.0,32221984.0,AD_locus_7,4,stabilizer
chr6:32221483-32221984,ATF6B,MAX,6.0,32221483.0,32221984.0,AD_locus_7,4,stabilizer
chr6:32186961-32187462,AGER,MAX,6.0,32186961.0,32187462.0,AD_locus_7,4,stabilizer
chr6:32234847-32235348,AGER,MAX,6.0,32234847.0,32235348.0,AD_locus_7,26,stabilizer
chr6:32141816-32142317,AGER,MAX,6.0,32141816.0,32142317.0,AD_locus_7,1,stabilizer
chr6:32221483-32221984,GPSM3,MAX,6.0,32221483.0,32221984.0,AD_locus_7,4,stabilizer
chr6:32234847-32235348,GPSM3,MAX,6.0,32234847.0,32235348.0,AD_locus_7,26,stabilizer
chr6:32658199-32658700,HLA-DQB2,MAZ,6.0,32658199.0,32658700.0,AD_locus_7,22,stabilizer
chr6:32690151-32690652,HLA-DQB2,MAZ,6.0,32690151.0,32690652.0,AD_locus_7,20,stabilizer
chr6:32153261-32153762,GPSM3,MAZ,6.0,32153261.0,32153762.0,AD_locus_7,42,stabilizer
chr6:33118451-33118952,VPS52,MBD1,6.0,33118451.0,33118952.0,AD_locus_7,52,not_in_TOPPLE
chr6:32967508-32968009,TAP1,MBD1,6.0,32967508.0,32968009.0,AD_locus_7,1,not_in_TOPPLE
chr6:32691955-32692456,TAP2,MBD1,6.0,32691955.0,32692456.0,AD_locus_7,56,not_in_TOPPLE
chr6:33049275-33049776,RXRB,MBD1,6.0,33049275.0,33049776.0,AD_locus_7,12,not_in_TOPPLE
chr6:33118451-33118952,RXRB,MBD1,6.0,33118451.0,33118952.0,AD_locus_7,52,not_in_TOPPLE
